name	geneName	logFC	AveExpr	t	P.Value	adj.P.Val	B	CTBvsEPI
ENSG00000171872.4_44118850_44135140	KLF17	10.8874786228627	-14.1117856424881	4.65594471844751	2.9281148601665e-05	0.0015057740927583	0.425067047776908	-10.8874786228627
ENSG00000100139.13_37905657_37942822	MICALL1	-8.82937227303597	-1.22062863097961	-4.65484936209549	2.93858127562191e-05	0.00150983431822789	0.421564321098003	8.82937227303597
ENSG00000002330.13_64269830_64284704	BAD	-1.51907109650457	4.89014504328676	-4.65350822316874	2.95144625410493e-05	0.00151431997570922	0.417276017891693	1.51907109650457
ENSG00000164124.10_158201604_158255411	TMEM144	-11.2041651610077	-9.98119754846389	-4.65340186844156	2.95246883407472e-05	0.00151431997570922	0.416935965942335	11.2041651610077
ENSG00000170175.10_7445061_7457707	CHRNB1	-10.8223440648843	-3.73692941795402	-4.65128439337608	2.97290052406847e-05	0.00152346884011317	0.41016624088099	10.8223440648843
ENSG00000102096.9_48913182_48919024	PIM2	11.0385949945344	0.337934097181505	4.65021059490166	2.98331469332595e-05	0.00152747272881389	0.406733633203531	-11.0385949945344
ENSG00000071127.16_10074339_10116949	WDR1	-1.18999196599764	6.41449878067808	-4.64956682539567	2.98957542264177e-05	0.00152934491154602	0.404675828620952	1.18999196599764
ENSG00000108551.4_17494437_17496395	RASD1	13.0911530067526	-9.47536261584711	4.6490591811081	2.99452141667947e-05	0.00153054185585148	0.403053216631784	-13.0911530067526
ENSG00000167920.8_40819106_40836274	TMEM99	-12.1134696229559	-3.48273902678902	-4.64625265471259	3.02201085669062e-05	0.0015427581860547	0.394083662469281	12.1134696229559
ENSG00000169981.10_44648727_44660791	ZNF35	11.7988228932584	-11.7741866288966	4.64596318650594	3.02486020650158e-05	0.0015427581860547	0.393158639288773	-11.7988228932584
ENSG00000141837.19_13206442_13633025	CACNA1A	9.5566105236125	-15.3610157102052	4.64581663302247	3.02630379609892e-05	0.0015427581860547	0.392690321292811	-9.5566105236125
ENSG00000100979.14_45898621_45912155	PLTP	-1.56872719553694	7.49473418273695	-4.64505632928379	3.03380385022647e-05	0.00154524023167606	0.39026081979652	1.56872719553694
ENSG00000135679.23_68808176_68850686	MDM2	-2.69395867653722	2.69540980988665	-4.64318174018809	3.0523738973286e-05	0.0015533514893277	0.38427127913374	2.69395867653722
ENSG00000107566.13_100150094_100188334	ERLIN1	-8.86010471526698	0.786743709602452	-4.642832887372	3.05584199956263e-05	0.00155376998362177	0.383156744221235	8.86010471526698
ENSG00000143469.18_209938174_210171389	SYT14	10.0505152540968	-14.2602345806734	4.64232488786171	3.06089917135511e-05	0.00155499503145477	0.381533810217382	-10.0505152540968
ENSG00000107104.18_470291_746106	KANK1	-9.22717541190964	-3.66520890195199	-4.64190878679788	3.06504760940913e-05	0.00155575670663587	0.380204515067259	9.22717541190964
ENSG00000135253.13_128862451_128910719	KCP	11.646433660876	-11.1625919355647	4.64006416519613	3.08350467477706e-05	0.00156377356680166	0.3743121013572	-11.646433660876
ENSG00000178458.5_139698144_139698554	H3F3AP6	1.3141904710559	-0.110261574226587	4.63740088569309	3.11034581521572e-05	0.00157602483770642	0.365806020443058	-1.3141904710559
ENSG00000279531.1_25425412_25425599	AC022140.2	10.3149318592876	-14.0517406490519	4.63546692613014	3.12998035130505e-05	0.00158460651802665	0.359630331679725	-10.3149318592876
ENSG00000165097.14_18155329_18223853	KDM1B	-11.12352328615	-9.92965163658788	-4.63506091406129	3.13411782127687e-05	0.0015853345158495	0.358333932169808	11.12352328615
ENSG00000125945.14_23359448_23369442	ZNF436	-11.3877309340424	-6.21957706313869	-4.63141388964941	3.17152442789776e-05	0.00160287534489803	0.346690728349531	11.3877309340424
ENSG00000138074.14_27199587_27212958	SLC5A6	-1.63381607457474	5.9441190460629	-4.63056908102711	3.18025174872165e-05	0.00160590407951141	0.343994114045351	1.63381607457474
ENSG00000146278.10_89080751_89085160	PNRC1	12.0781488662151	-8.16959939637694	4.62713025098408	3.21602065556147e-05	0.00162257083366974	0.333019199799654	-12.0781488662151
ENSG00000197702.12_12377185_12535356	PARVA	-7.88456546227899	0.334626638951732	-4.62534206876148	3.23477617193143e-05	0.00163063262016324	0.327313399632583	7.88456546227899
ENSG00000023902.13_150149183_150164720	PLEKHO1	10.8323477505264	-14.0628303786593	4.6244644809738	3.24402007261741e-05	0.00163266732330505	0.324513441016574	-10.8323477505264
ENSG00000278526.1_117190133_117190269	RF02184	-6.84568831054478	-14.0796450361541	-4.62443105049568	3.24437271833567e-05	0.00163266732330505	0.324406784186973	6.84568831054478
ENSG00000171291.8_11848726_11883750	ZNF439	-12.2414837126039	-6.4781245748882	-4.62407793001379	3.24809995428581e-05	0.00163314354465191	0.323280202619438	12.2414837126039
ENSG00000238258.1_33211277_33213804	AL121748.2	-10.674505109691	-12.4607220748535	-4.62155566911913	3.27484528576167e-05	0.0016439956322918	0.315234157277597	10.674505109691
ENSG00000071794.15_149030127_149086554	HLTF	10.6722224855421	-3.07909104917915	4.62140855345379	3.27641191296223e-05	0.0016439956322918	0.314764903824855	-10.6722224855421
ENSG00000106976.20_128191655_128255248	DNM1	11.7053521906573	-11.7990567907189	4.62125185115953	3.27808143684115e-05	0.0016439956322918	0.314265077748214	-11.7053521906573
ENSG00000168575.9_42416475_42541926	SLC20A2	-9.294021116827	0.218780855991455	-4.62077825638498	3.28313224633171e-05	0.00164512378353517	0.312754510448059	9.294021116827
ENSG00000166831.8_64739892_64775587	RBPMS2	7.585906426315	-0.135822942823566	4.61969722346187	3.29468991991631e-05	0.00164950771463704	0.309306675323541	-7.585906426315
ENSG00000104093.13_51447711_51622833	DMXL2	-11.0265966248886	-6.03329202044531	-4.6182588396615	3.31013009049079e-05	0.00165582631877558	0.304719547731725	11.0265966248886
ENSG00000268864.4_53599628_53608451	AC011487.2	-13.2273298810813	-8.75143515716162	-4.61581346624968	3.33654285358808e-05	0.00166761831627802	0.296922196093432	13.2273298810814
ENSG00000139289.13_76025447_76033932	PHLDA1	11.2485221243427	-4.16529460439349	4.61436168943786	3.35232141210552e-05	0.00167407975823742	0.292293726891536	-11.2485221243427
ENSG00000118564.14_15604539_15681679	FBXL5	-1.47119312726023	4.23890388846056	-4.61375270243363	3.35896193823191e-05	0.00167597075400633	0.290352342878213	1.47119312726023
ENSG00000146648.17_55019021_55211628	EGFR	-10.2358885815919	-5.76793696621807	-4.61139672169472	3.38477386968378e-05	0.00168741608696875	0.282842583089458	10.2358885815919
ENSG00000165795.23_21016763_21070872	NDRG2	11.8135970305554	-10.7028589299738	4.60083684718637	3.50287896247978e-05	0.0017444408825503	0.249199297931559	-11.8135970305554
ENSG00000167771.5_63911221_63916844	RCOR2	10.3630580205236	-13.036243527799	4.60064160304546	3.50510027995531e-05	0.0017444408825503	0.248577515739539	-10.3630580205236
ENSG00000283526.1_131545514_131558620	PRRT1B	-11.841428496702	-11.3468229551121	-4.5998076249013	3.51460412816386e-05	0.00174768972594986	0.245921701316661	11.841428496702
ENSG00000213194.3_157210847_157211539	CDK7P1	-9.96478954445175	-11.5823099430116	-4.59866220192688	3.52769836576688e-05	0.0017527169367715	0.242274364910369	9.96478954445175
ENSG00000189308.10_82909973_83012926	LIN54	-10.5590093404987	-5.7473703504252	-4.59683273849539	3.54871176553081e-05	0.00176166691339246	0.236449527133832	10.5590093404987
ENSG00000155269.11_8558725_8619761	GPR78	-11.9154735284769	-6.0523677850524	-4.59637986528051	3.55393244852977e-05	0.00176276850426358	0.235007748870652	11.9154735284769
ENSG00000135424.16_55684568_55716043	ITGA7	10.4061885656901	-13.6549570120447	4.58988277050001	3.6296652028686e-05	0.00179881306640392	0.214328999306233	-10.4061885656901
ENSG00000163781.13_133598175_133662380	TOPBP1	-10.0753207640903	-2.21236209029023	-4.58901053419173	3.63995214348713e-05	0.00180239013094914	0.211553665878188	10.0753207640903
ENSG00000053254.15_89124871_89619149	FOXN3	10.7852151401292	-2.89921863053705	4.58873743774993	3.64317885181536e-05	0.00180246810809234	0.210684750008879	-10.7852151401292
ENSG00000221944.7_232547970_232550592	TIGD1	12.4529965954536	-6.19584852349455	4.58652426242417	3.66943184838243e-05	0.00181392865454508	0.203643730686878	-12.4529965954536
ENSG00000167323.11_3854527_4093210	STIM1	-9.26216421116886	-2.94866361604579	-4.58555326131809	3.68100849468881e-05	0.00181812099131699	0.200554960184443	9.26216421116886
ENSG00000248632.1_164968587_164970002	AC106872.5	11.7338644857255	-3.42451679982751	4.58289618895131	3.71287061406425e-05	0.00183077877877541	0.192103963898774	-11.7338644857255
ENSG00000152518.7_43222402_43226609	ZFP36L2	8.58118716820693	-0.334199399480382	4.58250968638515	3.7175278193599e-05	0.00183153738462709	0.190874812561171	-8.58118716820693
ENSG00000003989.17_17497088_17570573	SLC7A2	-7.97166581711481	-1.37477436528885	-4.58089392972136	3.73705918998915e-05	0.00183961672297144	0.185736802157061	7.97166581711481
ENSG00000167202.11_77984036_78077724	TBC1D2B	-12.0745585460524	-6.22986060374338	-4.58030979449886	3.74414499986697e-05	0.00184156116756439	0.183879446430209	12.0745585460524
ENSG00000074590.13_106063340_106140033	NUAK1	11.6356539030796	-7.58980212985213	4.57929163171094	3.75652726991007e-05	0.00184610524669463	0.180642230230626	-11.6356539030796
ENSG00000261341.6_50776141_50793142	AC010325.1	-9.72902986904083	-14.8555529854768	-4.57524007851404	3.80619895710736e-05	0.0018689518909201	0.167763002680285	9.72902986904082
ENSG00000130035.7_4720341_4851927	GALNT8	10.6096765113074	-13.5251753716527	4.57404241203805	3.82100521814931e-05	0.00187465474892443	0.163956599790671	-10.6096765113074
ENSG00000166341.7_6621323_6655854	DCHS1	10.6663656820793	-12.9007068687614	4.57242906683148	3.84103968731262e-05	0.00188291099930558	0.158829660165782	-10.6663656820793
ENSG00000196776.15_108043094_108091862	CD47	-5.3275609070614	5.03999210392417	-4.57127299257447	3.85545911204667e-05	0.00188839415940123	0.155156250771036	5.3275609070614
ENSG00000132746.14_67662162_67681200	ALDH3B2	-12.0564611905578	-8.26529966729443	-4.57101724597924	3.8586561399041e-05	0.00188839415940123	0.154343664777938	12.0564611905578
ENSG00000099194.5_100347124_100364834	SCD	-1.11403575092403	7.19834978309256	-4.56907094487621	3.88307172982739e-05	0.00189876064510885	0.148160200839424	1.11403575092403
ENSG00000059758.7_96278261_96400560	CDK17	-10.2016909465439	-1.09529478589991	-4.56841957753401	3.89127667063445e-05	0.00190118972575998	0.146090996805468	10.2016909465439
ENSG00000159374.17_74557883_74648338	M1AP	-11.072758415257	-3.09168564070008	-4.56660312995439	3.91424746098872e-05	0.00191082303110128	0.140321234598764	11.072758415257
ENSG00000134986.13_111662621_111997464	NREP	11.0693863081114	-2.40467194069918	4.56033271291851	3.99456966920383e-05	0.00194841439338317	0.12041025674827	-11.0693863081114
ENSG00000116741.7_192809039_192812283	RGS2	11.8379375900429	-1.85250956250716	4.55979950333562	4.00147402483208e-05	0.00195016236561256	0.118717568394231	-11.8379375900429
ENSG00000155760.2_202034587_202038445	FZD7	11.9624114557993	-9.29147691292976	4.55908941020562	4.0106869599817e-05	0.00195303161773504	0.116463469673896	-11.9624114557993
ENSG00000150456.10_20728731_20773958	EEF1AKMT1	-10.7178628523915	-3.54218300434726	-4.55793848383205	4.02566357907494e-05	0.00195870045574428	0.112810272993906	10.7178628523915
ENSG00000150527.17_39230231_39388513	MIA2	-9.43383253443504	-1.49590317603633	-4.55680827653931	4.0404239516885e-05	0.00196425477989082	0.109223166828976	9.43383253443504
ENSG00000169255.14_161083883_161105384	B3GALNT1	-12.4253794015818	-6.61344245833227	-4.55602470445746	4.0506884472223e-05	0.00196761604995884	0.106736417499155	12.4253794015818
ENSG00000169641.13_23084023_23177808	LUZP1	3.16605975516127	2.36689503086677	4.55537292925044	4.05924593071922e-05	0.00197014327085411	0.104668057768825	-3.16605975516127
ENSG00000284568.1_53787677_53787742	MIR371B	10.0624345104773	-12.7966346691477	4.5523409867026	4.09928742438496e-05	0.00198622532012679	0.0950478280721718	-10.0624345104773
ENSG00000197933.12_11721265_11739009	ZNF823	-11.6064645941669	-4.12088431771817	-4.55215563489602	4.10174780419504e-05	0.00198622532012679	0.0944597898554509	11.6064645941669
ENSG00000145675.14_68215720_68301821	PIK3R1	-9.30254781222339	-2.7622402678577	-4.55209692103536	4.10252748022851e-05	0.00198622532012679	0.09427351890346	9.3025478122234
ENSG00000267055.1_20096137_20130475	AC007001.1	10.3759783804828	-14.232791344023	4.54878773764285	4.1467066414851e-05	0.00200430980193	0.0837764782069996	-10.3759783804828
ENSG00000226933.1_46023296_46024156	NRBF2P2	-11.5293555604586	-12.8788775767921	-4.54630370086357	4.18017587218986e-05	0.00201882556287906	0.0758987068131685	11.5293555604586
ENSG00000253438.3_126556323_127419050	PCAT1	10.1940308721925	-14.3509919421478	4.54328752959393	4.22117110812257e-05	0.00203694918378565	0.0663354560736114	-10.1940308721925
ENSG00000155066.15_95274453_95291308	PROM2	-9.08746457548316	-15.1902827038547	-4.5415468707681	4.24500891720102e-05	0.00204677043251612	0.0608174751903121	9.08746457548315
ENSG00000167641.10_38251237_38256591	PPP1R14A	11.3116073611895	-5.89520056639741	4.53554521588658	4.32821611294959e-05	0.00208346842348517	0.041797844004055	-11.3116073611895
ENSG00000146904.8_143390289_143408892	EPHA1	11.5486767012918	-3.23758791713949	4.53375686904802	4.35331753321085e-05	0.00209383520698504	0.0361322402323072	-11.5486767012918
ENSG00000282304.1_110245591_110285856	AC140479.5	10.9131717879473	-13.8422895367371	4.52200930098589	4.52179127315649e-05	0.00217308703845058	-0.00106441510780364	-10.9131717879473
ENSG00000188321.13_9323772_9351162	ZNF559	12.2937425758963	-7.8158469594773	4.51772200560355	4.58485406389739e-05	0.0021997982884565	-0.0146305298711287	-12.2937425758963
ENSG00000105426.16_5158495_5340803	PTPRS	11.5303094167262	-8.45859938242825	4.51772133193058	4.58486404051076e-05	0.0021997982884565	-0.0146326611731826	-11.5303094167262
ENSG00000153113.23_96525267_96779595	CAST	-8.85914336749297	0.740626473302687	-4.51565479505036	4.61556830626757e-05	0.00221141031574299	-0.0211700188446446	8.85914336749297
ENSG00000196511.14_144451941_144836395	TPK1	-11.5809826798481	-6.91167570648978	-4.51558577823972	4.61659721610316e-05	0.00221141031574299	-0.0213883300073974	11.5809826798481
ENSG00000198915.11_43194535_43266919	RASGEF1A	11.854261548056	-6.70748748952982	4.51465056699788	4.63056162002379e-05	0.00221629170545344	-0.0243464301951093	-11.854261548056
ENSG00000149300.9_111918032_111926872	C11orf52	-13.5410980491479	-8.02965775978577	-4.51266651495446	4.66032431244196e-05	0.00222611170536637	-0.0306212918888598	13.5410980491479
ENSG00000141232.4_50862223_50867978	TOB1	10.1702646853083	-3.3215502048663	4.51259883665083	4.66134285129859e-05	0.00222611170536637	-0.0308353166120945	-10.1702646853083
ENSG00000136052.9_104802553_104958744	SLC41A2	-11.3976235372386	-11.2069784717306	-4.51252524330019	4.66245065744995e-05	0.00222611170536637	-0.0310680456281389	11.3976235372386
ENSG00000187210.13_76419850_76651203	GCNT1	-7.78308412510805	-1.52963943457415	-4.51020496707206	4.69751053721199e-05	0.00224102925523029	-0.0384048827186074	7.78308412510805
ENSG00000271425.7_146064699_146144804	NBPF10	-8.72945336150133	-4.17250745263262	-4.50206311847556	4.82259116584141e-05	0.00229366666285814	-0.0641387347664857	8.72945336150133
ENSG00000172081.13_2071038_2096673	MOB3A	-7.26468583689205	0.995062113342598	-4.50177922034828	4.82701096550681e-05	0.00229366666285814	-0.065035735839885	7.26468583689205
ENSG00000135587.8_109440763_109443919	SMPD2	-12.4923434759289	-5.67271475360116	-4.50175590553028	4.82737411291681e-05	0.00229366666285814	-0.0651094001176649	12.4923434759289
ENSG00000180530.10_14961235_15065936	NRIP1	-9.73686977907895	-5.11069030167886	-4.5003654325306	4.84908033523663e-05	0.00230211754929217	-0.0695024082771951	9.73686977907894
ENSG00000085465.12_111414314_111427777	OVGP1	-11.1179520196286	-13.4398349393945	-4.49965230105843	4.86024986395926e-05	0.00230555649241305	-0.0717552524678577	11.1179520196286
ENSG00000180353.10_121631399_121660927	HCLS1	-12.2302676719115	-8.20913774543971	-4.49817337176804	4.88349421039305e-05	0.00231471319203997	-0.0764268932273797	12.2302676719115
ENSG00000102287.18_151953124_151974680	GABRE	-11.9523940909669	-6.45431063582394	-4.49599524472252	4.91792627624026e-05	0.00232915368084485	-0.0833061136662483	11.9523940909669
ENSG00000136378.14_78759203_78811431	ADAMTS7	9.85645325352517	-14.4457709499998	4.4949401287273	4.93469105370226e-05	0.00233521032643652	-0.0866380584615989	-9.85645325352517
ENSG00000178385.14_207821288_208025560	PLEKHM3	-10.7838340090137	-8.46871835851362	-4.49278185909708	4.96915843914141e-05	0.00234962775890063	-0.0934527334043267	10.7838340090136
ENSG00000183853.17_157993273_158100262	KIRREL1	10.3673180766766	-13.5917981800681	4.49180763603447	4.98479384103844e-05	0.00235512460098684	-0.0965284131405415	-10.3673180766766
ENSG00000169991.10_18904281_18956686	IFFO2	-10.6631033858803	-11.3875288195682	-4.48668899309187	5.0677384864681e-05	0.00239238808757888	-0.112684157009493	10.6631033858803
ENSG00000155849.15_36854361_37449249	ELMO1	-7.52044253032521	1.54968851144243	-4.4851440127198	5.09303851110628e-05	0.00240240058346778	-0.117559149119426	7.52044253032521
ENSG00000109501.13_6269849_6303265	WFS1	-7.19484588882146	2.14726905061578	-4.48447596914415	5.10401641479322e-05	0.00240564664519712	-0.119666881314354	7.19484588882146
ENSG00000198865.9_42756801_42802360	CCDC152	11.6879613101988	-5.94509776485342	4.47987186323992	5.18030805692065e-05	0.00243964676229975	-0.134189995298646	-11.6879613101988
ENSG00000141526.16_82228397_82261129	SLC16A3	-7.7984210896404	0.308975556396413	-4.47607071949437	5.24413497077116e-05	0.00246772687843332	-0.146176016091561	7.7984210896404
ENSG00000155975.9_17246571_17302427	VPS37A	-2.41359758031329	4.20492159731714	-4.47279872150584	5.29969298210831e-05	0.00249187405732806	-0.156490417905459	2.41359758031329
ENSG00000141579.6_82829435_82840578	ZNF750	-11.6110531355504	-10.0828363510803	-4.46530162671957	5.42917461305519e-05	0.00255071310000714	-0.180112916355707	11.6110531355504
ENSG00000110719.9_68039016_68050895	TCIRG1	-10.885934461028	-1.04566532047397	-4.46317914245835	5.46639100005494e-05	0.00256614503805137	-0.186797890060257	10.885934461028
ENSG00000169019.10_47450796_47463719	COMMD8	-7.72026980033036	3.62861908498249	-4.46165440021792	5.49328040736385e-05	0.0025767082945947	-0.191599469729391	7.72026980033037
ENSG00000105854.12_95404863_95435329	PON2	-10.3167013624863	-0.00201522781593832	-4.46029726797687	5.5173228394455e-05	0.00258592033832495	-0.195872701626508	10.3167013624863
ENSG00000068724.15_46916157_47076137	TTC7A	-10.506994759098	-8.59115191003293	-4.45895748256717	5.54115899612803e-05	0.00259502108744506	-0.200090827160686	10.506994759098
ENSG00000159348.12_202961869_202967280	CYB5R1	-8.2634320783179	0.198440758040263	-4.45777201668878	5.56233368929941e-05	0.00260286191690427	-0.203822696402577	8.2634320783179
ENSG00000182670.13_37073226_37203112	TTC3	-5.03194159098455	1.50913542858454	-4.45331857056085	5.64259080596735e-05	0.00263831552756405	-0.217838844229874	5.03194159098455
ENSG00000177822.7_181874438_182145249	AC098864.1	-12.5192325954498	-8.89497001273745	-4.45137280813454	5.67801085944311e-05	0.00265276486668668	-0.223960980864417	12.5192325954498
ENSG00000283982.1_23500691_23672387	AL445623.2	-9.29424203044306	-14.4488358577497	-4.44790449264392	5.74168745758906e-05	0.00267840316322985	-0.234871129354431	9.29424203044307
ENSG00000080603.16_30698209_30741409	SRCAP	-1.1143008965292	3.27886892701759	-4.44788707864966	5.74200892690992e-05	0.00267840316322985	-0.234925899671957	1.1143008965292
ENSG00000137996.12_100266207_100292769	RTCA	-2.58763901206849	4.04156449796398	-4.44542908331583	5.78756167654786e-05	0.00269750900459227	-0.242655936197973	2.58763901206849
ENSG00000173638.18_45493572_45544411	SLC19A1	-10.0025514593584	-1.12410964478833	-4.44400553087917	5.81410516898753e-05	0.002707731596028	-0.247132050631967	10.0025514593584
ENSG00000087460.24_58839718_58911192	GNAS	1.06532512474277	5.51622796927852	4.44185375560524	5.85445336477312e-05	0.00272436198694953	-0.253896890010626	-1.06532512474277
ENSG00000199673.1_66502812_66502910	SNORD16	-8.61833216921203	-13.2194464054364	-4.4410415789989	5.86975371098216e-05	0.00272930159715149	-0.256449916598383	8.61833216921203
ENSG00000105278.10_3804024_3869032	ZFR2	12.6700639957127	-11.2566761246777	4.44079730828296	5.87436310180918e-05	0.00272930159715149	-0.257217731246138	-12.6700639957127
ENSG00000107036.11_5629025_5776557	RIC1	-9.38168041038486	-3.57059637061998	-4.43689994672402	5.94838725861308e-05	0.00276150939554601	-0.269466083890627	9.38168041038486
ENSG00000239282.7_30285117_30289627	CASTOR1	-11.2923802010834	-1.24057983719251	-4.43289297078582	6.02544486701484e-05	0.00279507346528578	-0.2820546003641	11.2923802010834
ENSG00000118777.11_88090264_88231322	ABCG2	-5.08103651018814	3.64864655262203	-4.43162246962417	6.05008102423219e-05	0.00280428656914036	-0.28604515322718	5.08103651018814
ENSG00000270231.3_120436353_120467739	NBPF8	-7.84414292843698	-2.53982503447502	-4.43061504274501	6.06968597014533e-05	0.00281115495243474	-0.289209094309006	7.84414292843698
ENSG00000092445.11_41557675_41583586	TYRO3	-3.35138119360398	2.18910271676341	-4.42947765978413	6.09189462351298e-05	0.00281921745906262	-0.29278084313904	3.35138119360398
ENSG00000154645.13_17901263_18267373	CHODL	10.7018265902592	-13.3229342332717	4.4288929912882	6.10334183865284e-05	0.00282061253878684	-0.294616752427608	-10.7018265902592
ENSG00000143333.6_182598623_182604408	RGS16	-8.87873388692122	-0.225173210276163	-4.42861149286334	6.10886079493808e-05	0.00282061253878684	-0.295500648198573	8.87873388692122
ENSG00000165996.13_17589032_17617377	HACD1	11.8429350451445	-6.95803649235544	4.42842161278859	6.11258627227167e-05	0.00282061253878684	-0.296096853086619	-11.8429350451445
ENSG00000166073.10_39799032_39920892	GPR176	10.6383714619798	-13.9462343507391	4.42834343048386	6.11412086753222e-05	0.00282061253878684	-0.296342335010124	-10.6383714619798
ENSG00000116663.10_11664124_11674354	FBXO6	-11.5822942683118	-6.66183976286624	-4.42771562361806	6.12645739951595e-05	0.00282408527238126	-0.298313503293532	11.5822942683118
ENSG00000284574.1_82236668_82236728	MIR6787	-7.17531427992688	-13.5598720728956	-4.42561908603033	6.16783150292198e-05	0.00283928037214943	-0.304895361526414	7.17531427992688
ENSG00000136158.11_80335976_80340951	SPRY2	9.90075791326963	-12.8698188761095	4.42555550716465	6.16909046071257e-05	0.00283928037214943	-0.305094941779261	-9.90075791326964
ENSG00000282024.1_16259101_16264553	AL009031.1	9.66131887615339	-13.8731697530175	4.42275665698549	6.22476176353953e-05	0.00286265923326066	-0.313879702744861	-9.66131887615339
ENSG00000261761.3_37001816_37020708	AL136537.2	-10.9761538853815	-11.4168941040705	-4.42008603877401	6.27834050877138e-05	0.00288278423032538	-0.322259969305902	10.9761538853815
ENSG00000276089.1_50082295_50082484	RF02103	-8.58914386812093	-7.42504426172279	-4.41416454358998	6.39875348768824e-05	0.00293577809430834	-0.340834299494462	8.58914386812093
ENSG00000155380.11_112911847_112957013	SLC16A1	-1.82715567075101	7.31178545884679	-4.41367154371342	6.40887984733559e-05	0.002938128702533	-0.34238028599618	1.82715567075101
ENSG00000102471.14_79481124_79556075	NDFIP2	-8.13833700362183	2.73896465164104	-4.41272006145265	6.42846790637681e-05	0.00294377484376986	-0.345363825968386	8.13833700362183
ENSG00000174233.11_48766194_48789037	ADCY6	-9.26624982882603	-14.4643871431269	-4.41258656101365	6.4312209453177e-05	0.00294377484376986	-0.345782419996189	9.26624982882603
ENSG00000047230.14_16588003_16712936	CTPS2	12.047314507773	-8.36633172147065	4.41200119129959	6.4433060286908e-05	0.00294700960394801	-0.347617803296867	-12.047314507773
ENSG00000241288.7_125827238_125916384	AC092902.2	-10.5758834472301	-13.6471464809492	-4.40929480879426	6.49946923413972e-05	0.00296902132414747	-0.356102228573471	10.5758834472301
ENSG00000225026.1_12328003_12328274	AC091492.1	-11.375295394364	-8.10352935752584	-4.40919529530795	6.50154345165537e-05	0.00296902132414747	-0.356414161494106	11.375295394364
ENSG00000170903.10_105995623_106022403	MSANTD4	12.1343777582721	-8.25437558867721	4.40872055851152	6.51144758190092e-05	0.00297123373847937	-0.357902223776133	-12.1343777582721
ENSG00000133863.8_30831544_30913003	TEX15	9.92450365981472	-14.3544943942643	4.4084254788856	6.51761107430482e-05	0.00297173715497437	-0.358827119163399	-9.92450365981472
ENSG00000175793.11_26863138_26864457	SFN	-8.81995474898071	-0.291325076671972	-4.40797223816432	6.52708928033293e-05	0.00297374997801483	-0.360247706360699	8.81995474898071
ENSG00000128294.15_26521983_26596717	TPST2	2.65842957762244	2.15405405329693	4.40569575679852	6.57489950855051e-05	0.0029908917384868	-0.36738199135265	-2.65842957762244
ENSG00000106003.12_2512529_2529177	LFNG	10.118973499053	-14.2658400259745	4.40093320638559	6.67603208558841e-05	0.00303251660041067	-0.38230271916065	-10.118973499053
ENSG00000008869.11_36968383_37084342	HEATR5B	-4.55946957235427	2.51407049856443	-4.40090052716989	6.67673125535274e-05	0.00303251660041067	-0.382405078926412	4.55946957235427
ENSG00000279377.1_21965708_21968529	AC003973.3	8.85270915466916	-1.91931634894904	4.40020989675566	6.69152400786878e-05	0.0030368866337721	-0.384568242436618	-8.85270915466916
ENSG00000119509.12_100099256_100301000	INVS	-11.6635824412392	-4.99883312741998	-4.39927423027574	6.71161637155208e-05	0.00304365324055706	-0.387498684950256	11.6635824412392
ENSG00000250131.1_177444979_177677126	AC078881.1	-11.0236264679048	-7.29416221401968	-4.3982998201454	6.73260341947463e-05	0.00305081482265036	-0.390550209654471	11.0236264679048
ENSG00000143499.13_214281102_214337131	SMYD2	-8.18654468748561	-1.48023060233509	-4.39763789108532	6.74689677445111e-05	0.00305493451714102	-0.392622997248065	8.18654468748561
ENSG00000140263.13_45023104_45077185	SORD	11.2540471617898	-5.9266714060198	4.39508979665737	6.8021964958562e-05	0.00307760087528619	-0.400601043150127	-11.2540471617898
ENSG00000171766.15_45361124_45402327	GATM	10.9063609326922	-11.8148659014851	4.39397843952973	6.82645416965477e-05	0.00308619841432884	-0.404080115885437	-10.9063609326922
ENSG00000277443.2_113857362_113863471	MARCKS	10.8823795877159	-11.5049967601074	4.39316562544192	6.84424905550872e-05	0.00309186318679123	-0.406624388504188	-10.8823795877159
ENSG00000202290.1_97362972_97363101	RNA5SP37	-10.3477902906425	-13.7583723816865	-4.388404573479	6.94939697355246e-05	0.00313613859602276	-0.421523717065442	10.3477902906424
ENSG00000138639.17_85475114_86002670	ARHGAP24	-11.3704995934934	-9.42112851989268	-4.38824542371085	6.95293894123936e-05	0.00313613859602276	-0.422021653315211	11.3704995934934
ENSG00000179083.6_93674013_93712274	FAM133A	10.9314162632323	-14.0848908918414	4.38795292680928	6.95945322773856e-05	0.00313666776443133	-0.422936777803436	-10.9314162632323
ENSG00000104611.11_19313617_19396218	SH2D4A	-6.98807010654761	1.49529308439346	-4.38679970685451	6.98519512652343e-05	0.00314585547695814	-0.426544580597664	6.98807010654761
ENSG00000170545.16_51244558_51270890	SMAGP	-8.54158567163525	0.73021456867581	-4.38629455630666	6.99650027217324e-05	0.00314736896074651	-0.428124805975886	8.54158567163525
ENSG00000214617.9_32877469_32885501	SLC6A10P	10.1964652829341	-13.5660404019747	4.38617072229431	6.99927437590026e-05	0.00314736896074651	-0.428512175848136	-10.1964652829341
